,xml_filenames,string,date_notBefore,date_notAfter,date_exact,date_cert
339,iAph120215.xml,"  ἡ βουλὴ καὶ ὁ δῆμος καὶ ἡ γερουσία καὶ οἱ νέοι ἐτείμησαν Μᾶρκον Αὐρήλιον ΟΝ  Τειμοκλέους τοῦ Ἀγαθόποδος τοῦ Ἀρτεμιδώρου Ἀφροδεισιέα  καὶ Νεικομηδέα καὶ Ἀνκυρανὸν βουλευτὴν δολιχαδρόμον ἱερονείκην πύθιονείκην, Ἀκτιονείκην παράδοξον νεικήσαντα δὲ καὶ  ἄλλους ἀγῶνας τοὺς ὑπογεγραμμένους  ἐν Ἀνκύρᾳ τῆς Γαλατίας ΕΙΣ Ἀσκλήπειον παίδων δόλιχ



ο
ν 



ἐ

ν Ἁδριανήᾳ τῆς Βειθυνίας ἱερ 




ὸ
ν Ἁδριάνειον Ἀντινόειον  παίδων δόλιχον ἐν Ἡρακλεί 



ᾳ

 τῇ πρὸς τῷ Πόντῳ Ἁδριάνηον  Ἡράκλειον ἰσάκτιον παί δων δόλιχον ἐν Χαλκηδό νι παίδων δόλιχον κατὰ τὸ ἑξῆς ἀνδρῶν δόλιχο




ν
  ἐν Νεικομηδείᾳ Αὐγούστεια Σεβήρεια ἀνδρῶν δόλι χον τῇ αὐτῇ ἡμέρᾳ δίαυ λον ὅπλον ἐν Νεικέᾳ Αὐ γούστειον ἀνδρῶν δόλι χον ἐν ν Ἡρακλείᾳ τῇ πρὸς τῷ Πόντῳ Ἁδριάνειον 




Ἡ




ρ

άκλειον ἰσάκτιον ἀνδρῶν δόλιχον τῇ αὐτῇ ἡμέρᾳ ὅπλον ἐν Νεικέᾳ Αὐ



γ

ούστειον ἀνδρῶν δόλι χον τῇ αὐτῇ ἡμέρᾳ δίαυλον  ὅπλον ἐν Φιλαδελφείᾳ κοι νὸν Ἀσίας ἀνδρῶν δόλι   χον   προνοησαμένου τῆς ἀναστάσεως τοῦ ἀνδριάντος  Ἀντιδωρίδου τοῦ ἱεροῦ ἱεροῦ θεᾶς Ἀφροδείτης τοῦ συντρόφου αὐτοῦ ",0211,0250,no value,low
340,iAph130142.xml, ασ ἐστιν Μάρκου Αὐρηλίου Τατιανοῦ τοῦ Παπίου τοῦ Μενεσθέως τοῦ Δεξίππου τοῦ Μενίππου  ,0101,0300,none,no value
341,iAph130125.xml, ἀθανάτοισιν ὅμοια πόρες κλυτὰ ἔργα πόληι    ἥρως εὐσεβίης θεοτέρπεος ἔνπνοος εἰκών   τοὔνεκα νῦν νάεις Εὐπείθιε καὶ πόλον ἄστρων   ψυχὴν ἀμπνεύσας ὅτε Μαρτίου ἦμαρ ἔπαιζες     ,0101,0200,none,low
342,iAph110010.xml, ὁ πλάτας ἐστὶν Ἀλύπου τοῦ Ἀδράστου καὶ Τατίας γυναικὸς αὐτοῦ καὶ Μενεσθέος ὑοῦ καὶ γένους αὐτῶν  ,0001,0200,no value,low
343,iAph010158.xml,  πρωταρχουντ  Λατέως αδ  ἀρχιερέων καὶ στεφανηφόρων ἐκγονον ἀνδρῶν πρωτ  τευσάντων ἐν τῇ πόλει  ταῖς κορυφαιοτάταῖς ἀρχαῖς καὶ λειτουρ γίαις ἐξετασθέντων  ζήσαντα κοσ  μίως καὶ τῇ αὑτοῦ σεμνότητι καὶ ἐ      πεικείᾳ  ἐπιλαμ πρύναντα τὴν τοῦγένους ἀξίαν  ἀ  πολίποντα τῇ ἱερω  τάτῃ βουλῇ εἰς αἰ ωνίους διανομὰς  ἀργυρίου ἀρχαῖα  δηνάρια ε  ἐπιμελησαμέ  νων τῆς ἀναστά  σεvς τοῦ ἀνδρι  άντος  Οὐλπίου Κλαυδίου Αὐρηλίου Μενίππου Ἀετί  ου τοῦ ἀδελφοῦ  καί Οὐλπίων Κλαυδίων  Αὐρρηλίων Ζηνᾶ Φωσφο  ρίου καὶ Μενίππου Ἀετίου καὶ Ἀτ  ταλίδος τῶν ἀδελ  φοτεκνίων αὐτοῦ καθὼς αὐτὸς δι     ετάξατο ,0101,0300,none,low
344,iAph150287.xml,σ   Αὐρηλι  ιιαν ατι κα  ικι  ρυλ προ   ,0101,0300,none,low
345,iAph070009.xml, ν με αι ι  ,0101,0300,none,no value
346,iAph120540.xml,"


λθ

οηβασι

ιαξοψ

τ

νο

",0301,0600,none,low
347,iAph040013.xml, νικᾷ ἡ τύχη τῶν Πρασίνων  αὔξι ἡ τύχη τῆς πόλεως νικᾷ ἡ τύχη τῶν Βενέτων ,0401,0600,no value,low
348,iAph110054.xml,"
ἡ σορός ἐστι καὶ ὁ τόπος Μάρκου Μάρκου Μάρκων Αὐρηλίων ἀδελφῶν Περιτιανοῦ καὶ Εὐτύχης καὶ Ἡράκλειοςκληρονόμοι Περιτιανοῦ Κωριδίουτοῦ πατρὸς αὐτῶν· ὅτις ἂν δὲ τολμήσι ποτὲ ἀνύξε τὸ σκεῦος τοῦτο χωρὶς τῶν κληρονόμων ἀρσενικῶνδώσι τῷ ταμίῳ χρυσοῦ λίτρας δύω.",0201,0400,none,low
349,iAph120036.xml,συγκλητικὸν  υἱὸν  ὑπατικοῦ  τὸν ἀγωνοθέτην διὰ βίου  τῶν μεγάλων  Γορδιανήων  Ἀτταλήων τῆς λαμπροτάτης Ἀφροδει σιέων πόλεως τετελευτηκό  τα ἐπὶ τῆς βασ ειλίδος  Ῥώμης  διακομίσας  τὸ πτωμάτιον αὐτοῦ κατέθετο τὸν  φίλον Τιβέριος Κλαύδιος  Εὐτυχιανὸς καὶ    τὴν εἰκόνα αὐτοῦ  ,0238,0300,no value,low
350,iAph130113.xml, Θεοπροπίου ἐπισκόπου. ζῇ. ,0401,0500,none,low
351,iAph150307.xml,   εἰς τὸ ἱερώτατον ταμεῖον   τὴν σορὸν ε ,0101,0200,none,no value
352,iAph120023.xml,  ΘΑΙ ΙΚΟΤΙ   ΑΤ     ,0101,0300,none,no value
353,iAph130206.xml," 
 Ἐπανδίου ὁ υἱὸς
 αὐτῶν ἕτερος δὲ
 οὐδεὶς ἕξει ἐ
ξουσίαν ἐνθάψαι
 τινὰ ἐν τῇ σορῷ ἢ
 ἐκθάψαι τινὰ τῶν
 ἐνθαμμένων ἐ
πεὶ ὁ τούτων τι
 ποιήσας ἔστω ἀ
σεβὴς καὶ ἐπά
ρατος καὶ προσ
αποτεισάτω
 εἰς τὸ ἱερώτατον ταμεῖον δηνάρια γ ἐν
 δὲ ταῖς ὑποκειμέναις
 σ εἰσώσταις ταφήσονται οὓς ἂν Ἐπάνδιος βουληθῇ ἢ διατάξηται τῆς
 ἐπιγραφῆς ἀντί
 γραφον ἀπετέθη ἐπὶ στεφανηφόρου τὸ Ϛ Λουκίου Κλαυδίου
 Διογένου Δομετείνου μηνὸς Λώου  ",0240,0300,no value,no value
354,iAph120324.xml, Ἡ πατρὶς  Τιβέριον Κλαύδιον  Αὐρήλιον  Τιβερίου  Κλαυδίου Καπιτωλείνου ὑὸν  Κτησίαν  τὸν ῥήτορα   ,0168,0300,none,low
355,iAph110308.xml, συνησ Μάρκου Αὐρηλίου  ς ἀρχιερέως τοῦ ἀνδρὸς τῆς  Ζηνωνίδος  ,0101,0200,none,low
356,iAph010001.xml,οὗτος ὁ τόπος ἱερὸς ἄσυλος ὡς ἔκριναν  ὁ μέγας Καῖσαρ ὁ δικτάτωρ καὶ ὁ υἱὸς αὐτοῦ αὐτοκράτωρ  Καῖσαρ καὶ ἡ σύνκλητος καὶ ὁ δῆμος ὁ Ῥωμαίων καθὼς καὶ τὰ φιλάνθρωπα καὶ δελτογραφήματα καὶ ἐπικρίματα  περιέχει ἀνέστησεν δὲ τοὺς ὅρους Γάϊος Ἰούλιος Ζωΐλος ὁ ἱερεὺς τῆς Ἀφροδείτης,-0050,0014,none,low
357,iAph120915.xml, ὑπὸ Ζήνωνος τοῦ Ζήνωνος τοῦ Ἀγαθόποδος   νεοποιοῦ πρώτου ἄρχοντος δὶς γραμματέως   ,0101,0300,none,low
358,iAph080062.xml,W,0101,0600,none,no value
359,iAph050105.xml,ΩΝ ,0001,0400,none,low
360,iAph020524.xml,W,0201,0400,none,low
361,iAph100019.xml,W,0101,0600,none,no value
362,iAph110103.xml, ὁ πλάτας ἐστιν Τιβερίου  Κλαυδίου Διαδουμένου  καὶ ἰδίων αὐτοῦ κατὰ τὴν δοθεῖσαν αὐτῷ συνχώρησιν ὑπὸ Σαλβίου τοῦ Ἑρμογένους  διὰ τοῦ χρεοφυλακίου ὧν ἄν  τις μετακινήσει τούτων τινὰ μήτε ἡ γῆ καρποφόρος μήτε θάλασσα πλωτὴ ἔστω αὐτῷ τῷ ἐπιχειρήσαντι  ,0050,0200,none,no value
363,iAph120030.xml,ἡ βουλὴ καὶ ὁ δῆμοςκαὶ ἡ γερουσία  ἐτείμησεν καὶ μετηλ  λακχότα  Αἴλιον  Κλαύδιον  Ἀγ̣αθημέρου υἱὸν   ζήσαντα κοσμίως  καὶ ἐναρέτως   υποτε πι ,0167,0233,none,low
364,iAph120932.xml,"



ἡ
πόλις



τὸν
δεῖνα


ἑκατόνταρχον

φρουμεντάριον

ἁγνῶς
καὶ
ἀνδρείως
ἀναστραφέντα
ἐν
τῷ
τῆς

Ἀσίας
ἔθνει
εὐνοίας
καὶ
στοργῆς
ἕνεκεν
τῆς

εἰς
αὑτὴν
ἠμείψατο

ἐπ
ι
ε
μελήσατο
τῆς

ἀναστάσεως
τοῦ

ἀνδριάντος
ὁ
ἀξιολογώτατος

Ἀντώνιος
Ἀνδρόνικος

",201,300,no value,no value
365,iAph070001.xml,ιτ,0001,0600,no value,low
366,iAph120008.xml, Κλαυδία Κλαυδίου Ζήνωνος — ,0001,0200,none,low
367,iAph120921.xml, ὁ δὲ παρακεινήσας εἴτε ἄρχων εἴτε   περὶ δὲ τῶν ἐλεωνικῶν χρημάτων πολλάκις καὶ εἶπον καὶ ἐπέστειλα  των πολλάκις ἐπὶ τούτων ὡρισμένων ἐνίων καὶ προσφάτων ὑπ' ΕΠΙΣ ἐλαιοθετήσαντας ἄνδρας καὶ διὰ τὴν ὠφειλίαν τῆς καθημερινῆς ἧς μετέχουσιν ἐλαιοθεσίας νοι εἰς μηδὲν ἄλλο μήτε τῶν ἀγωνοθετικῶν τρεπομένων διὰ τὸ ἀφιερῶσθαι  εὐσεβείᾳ μήτε ἀντέλλογον δυνάμενον γενέσθαι ἀπὸ τῶν τοιούτων χρημάτων?   ἀσεβείᾳ τῇ πρὸς τοὺς αὐτοκράτορας καὶ ἱεροσυλίᾳ τι καινοτομῆσαι πρὸς?  ἐφύλαξα τὴν ἐκείνου τοῦ ἔτους προσθήκην ἐκ τῶν θεωρικῶν α πρὸκαλανδῶν Ἰουνίων αὐτοκράτορι Μάρκῳ Αὐρηλίῳ Κομμόδῳ Ἀντωνίνῳ Σεβαστῷ καὶ  ὑπάτοις Ποπλίου Ἰουλί ου Γεμινίου Μαρκιανοῦ τοῦ εὐεργέτου ἡμῶν ἀνθυπάτου ἀντ ,0180,0190,none,low
368,iAph040118.xml, Ἰουλίαν Φαυστεῖναν τὴν  γυναῖκααὐτοῦ   ,0167,0300,none,low
369,iAph150361.xml,"
Οὐδὲ θανὼν κλέος ἐσθλὸν ἀπώλεσας ἐς χθόνα πᾶσαν,
ἀλλ' ἔτι σῆς ψυχῆς ἀγλαὰ πᾶντα μένει,
ὅσσ' ἔλαχές τε φύσει, μῆτιν πανάριστε·
τῷ ῥα καὶ ἐς μακάρων νῆσον ἔβης, Πυθέα.
",0468,0500,none,no value
370,iAph150273.xml, εθ  α  ,0101,0300,none,no value
371,iAph120603.xml,μο,0001,0100,none,low
372,iAph110202.xml, ο το ,no value,no value,no value,no value
373,iAph010037.xml,"
ιν  ι κωσ φύσιν   γε   ρισ  ἄγγέλ  ων πρωτο  στάτης 
λιιων  σῶμα νεκρ  ῶν τῷ βίῷ   
  ου θυηπό  λου 
 ωσφψ  
 Χριστῷ 

  αυλ
αλλ
τισι
κο  
  τι
 Θεέ 
",0901,1000,none,low
374,iAph100006.xml,"μοστρατου
  
Β
Ι
Ο
Ι
Λ  σιέων 

Ἀπολλωνίου ἀγαλματογλυφου",0101,0500,none,no value
375,iAph120701.xml,σωτῆρα καὶ εὐεργέτην   ἐκ πολλῶν καὶ μεγάλων κιν δύνων σεσωκότα τὴν πατρ ίδα πᾶσι τοῖς ἐνστᾶσι τῇ πα τρίδι πολέμοις ἀγωνισάμενον ἀνδρείως καὶ διαφυλαξαντα  τὰ ἐμπιστευθέντα ὀχυρώματα  ὑπὸ τῆς πόλεως καὶ πίστεις ἐν τοῖς ἀναγκαιοτάτοις καιροῖς διατηρήσαντα τῶι κοινῶι καὶ τὰς ἀρχὰς πάσας τελέσαντα καθαρῶς  καὶ δικαίως καὶ συμφερόντως τῇ πόλει καὶ στεφανηφορήσαντα καὶ γυμνασιαρχή  σαντα μεγαλομερῶς καὶ πολυδα πάνως καὶ ἱερατεύσαντα Ῥώμης καὶ ἀγορανομήσαντα ἐν τῇ χαλεπωτάτῃ σιτοδείᾳ καὶ σῖτον εὔωνον  παρασχόντα τοῖς ἰδίοις ἀνηλώμα   σιν  καὶ τὰς ἐν τοῖς πολέμοις ἀρχὰς  ,-0080,-0010,no value,no value
376,iAph020013.xml, ἡ βουλὴ καὶ  ὁ δῆμος  Κλαυδίαν  Ἀντωνίαν  Τατιανὴν  τὴν κρατίστην ἐκ προγόνων εὐεργέτιν ἀνεψιὰν Κλ.  Διογένους  καὶ Ἀττάλου συνκλητικῶν ἐπιμεληθέντος Τιιβερίου Κλαυδῐου Καπετωλεινοῦ Ἀλέξανδρος Ζήνωνος ἐποίει,0101,0200,none,no value
377,iAph150205.xml,τοῦτο ΥΑΡΧ ΜΟΥΤΕΚ -τρίου Μ  ΦΗΣΟ ,no value,no value,no value,no value
378,iAph120512.xml, ἡ βουλὴ καὶ ὁ δῆμος ἐτείμησαν ταῖς καλλίσταις  καὶ μεγίσταις τειμαῖς   Τειμοκλέα Ἀπολλωνίου  τοῦ Ὑψικλέους ἄνδρα σοφὸν  καλὸν καὶ ἀγαθόν γένους  πρώτου καὶ ἐνδοξοτάτου  γυμνασιαρχήσαντα καὶ  στεφανοφηρήσαντα μεγαλοψύχως καὶ φιλοδόξως  καὶ ἀρχιερατεύσαντα τοῦ  Αὐτοκράτορος καὶ ἀγωνοθετήσαντα καὶ δὶς ἑστιάσαντα τὸν δῆμον καὶ πάντα ποιήσαντα μεγαλομερῶς λάμπρότατα καὶ πολυτελέστατα ἐκ τῶν ἰδίων ἀξίως  καὶ ἀναλογούντως τῆι πατρί δι καὶ τῶι γένει  ,0001,0200,none,low
379,iAph090120.xml,ΟΙΣΔ ,0299,0499,none,no value
380,iAph110003.xml,Διονύσιος  ὑπὲρ Ἀμμίας  εὐχήν,-0300,0212,notAfter,no value
381,iAph020110.xml," Αὐτοκράτορα Καίσαρα Λούκιον Σεπτίμιον Σεουῆρον Εὐσεβὴ  Περτίνακα Σεβασ   τὸν Ἀραβικὸν Ἀδιαβηνι    κὸν Παρθικὸν μέγιστον  ὁ δῆμος Ἀντώνιος Πρίσκος ὁ λαμπιρότατος ἡγεμὼν
 ἐντῇ μητροπόλει ἀνέθηκεν 
",0198,0210,both,low
382,iAph150359.xml,"
 Εὐτυχιανο
",0401,0600,none,low
383,iAph110210.xml,W,0001,0400,none,no value
384,iAph100007.xml,"



 
τ 
 

ι
ριτ 


ετ
ι
ε

 



μ
ων ",0101,0600,none,no value
385,iAph080109.xml,"

νιυλσι
νικᾷ ἡ τύχη τῆς 



ιιηι
 νικᾷ 



ιιμι
 εὐσεβοῦς ο 
ρισ  



οιδλ
κψ



 τύχη 
ιτλ

",0401,0600,none,low
386,iAph080258.xml, ἡ σορός ἐστιν κὲ ἡ ὑποκιμένη ἰσώστη Αὐρηλίου  Ζήνωνος παττ υ    ,0201,0400,no value,low
387,iAph120607.xml,ΟΙΙ  ,0001,0400,none,no value
388,iAph010202.xml,"
 Εὐστόχιος ψ
 Παφίην 
λαμπαδ
τησαι
οσεδε
χερι
τιμσ
οχο
αθι
οι 
μεκ
λιλαο
",0401,0500,none,low
389,iAph010161.xml,  πάσας ἀρχὰς καὶ λειτουργίας  ἐκτελέσαντος  ἀναθέντοςδὲ καὶ τῇ κρατίστῃβουλῇ καὶ τῷ σεμνοτάτῳ καὶ ἀρχαιοτάτῳ συνεδρίῳ  τῶν χρυσοφόρων νεοποιῶν εἰς αἰωνίους κλήρους ἀργύριον γενόμενον  καὶ αὐτὸν βουλευτήν  ἐλεωνήσαντα  καὶ νεοπυήσαντα φιλοτείμως  καὶ παραφυλάξαντα,0101,0300,none,low
390,iAph120918.xml,"


καὶ
ἡ
ἐπὶ
τοῦ
βωμοῦ
σορὸς
ἐν
ἧ
κεκήδευται 


και οὓς
ἄν αὐτὴ
βουλήθῇ ὥστε
μηδένα
σχεῖν ἐξουσίαν


κληρόνομον
αὐτῆς
ἢ ἐκεινῶν
κληρονόμων
ε

τοῦ βώμοῦ ἢ τῶν
εἰσώστων
ἢ
τῆς

σοροῦ

μηδένα τρόπον ἐπεὶ
ὁ ἐπιχειρήσας
διε
ἀσεβὴς καὶ
τυμβωρύχος
καὶ
ἐπάρατος καὶ προσαποτεισάτω θεᾷ


Ἀφροδίτῃ

καὶ δισχειλια
ἐστιν δὲ
καὶ μέρος τῇς τοῦ
Πάπίου
σοροῦ

τεθῆναι
βούλομαι
ἐν τῇ
σορῷ
μετὰ
τοῦ υἱοῦ
μηδεὶς ἐχέτω
ἐξουσίαν θάψαι σωμάτειον
ε


τῇ
Ἀφροδεισιέων
ἑξακὶς
χίλια καὶ
τυμβωρύχος


τω

τῆς ἐπιγραφῆς
ἀντίγραφον
ἀπετέθη

εἰς
τὸ
ἀρχεῖον
ἐπὶ
στεφανηφόρου
ωνος
μηνὸς
Ξανδικοῦ

",0101,0300,none,low
